File Name,File Path,File Size,Checksum
220131HM_P8_P8E06N_R2_356.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8E06N_R2_356.deduplicated.bam,2728171313,ebcf9521189df16910d4d11c0cafe4cd
220131HM_P8_P8E07C_R2_357.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8E07C_R2_357.deduplicated.bam,7713201692,9d48a75e0824a57b03682cff3ad4a36f
220131HM_P8_P8F03C_R1_358.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8F03C_R1_358.deduplicated.bam,9505110098,022372d3fcb9ce3bb22e80ec4117b7b9
220131HM_P8_P8F03C_R2_358.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8F03C_R2_358.deduplicated.bam,9772060523,d84320832bc107fd48f647460b4ba9ea
220131HM_P8_P8G02C_R1_359.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G02C_R1_359.deduplicated.bam,3474668235,6dcbc7bebc3a9c9c4dec3809f3f7176a
220131HM_P8_P8G02C_R2_359.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G02C_R2_359.deduplicated.bam,3475321991,291d9fdaa6a3ad96fadac8111447095e
220131HM_P8_P8G03N_R1_360.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G03N_R1_360.deduplicated.bam,4044207486,3e895217d304a9c0322de49b63138181
220131HM_P8_P8G03N_R2_360.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G03N_R2_360.deduplicated.bam,4087597749,6653ef8e7fd30d203385da22e362601e
220131HM_P8_P8G05N_R1_361.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G05N_R1_361.deduplicated.bam,5118925311,eb11c92f3b29096fc7235d2a3c4eb2df
220131HM_P8_P8G05N_R2_361.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G05N_R2_361.deduplicated.bam,5218789737,a91bbc30ce5602b94c7bd6e6f7e03c48
220131HM_P8_P8G06C_R1_362.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G06C_R1_362.deduplicated.bam,9240774486,59912c3e8296f0c26d1fb267fbdbf828
220131HM_P8_P8G06C_R2_362.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G06C_R2_362.deduplicated.bam,9587662868,5f7904f7962f8ce9169158258aa78408
220131HM_P8_P8G07C_R1_363.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G07C_R1_363.deduplicated.bam,10885413413,d047a2d9141a5572be7fa1603230deb1
220131HM_P8_P8G07C_R2_363.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G07C_R2_363.deduplicated.bam,11006362168,a254ce9bdb09cf4584a563f3357015e7
220131HM_P8_P8G08N_R1_364.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G08N_R1_364.deduplicated.bam,4914549563,758af23dfb30483c171bf4983b3a73f6
220131HM_P8_P8G08N_R2_364.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8G08N_R2_364.deduplicated.bam,5119922333,60e79bb6cfdb0b89b8469c15fe05a4a3
220131HM_P8_P8H01N_R1_365.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8H01N_R1_365.deduplicated.bam,10560184577,eeb3a8614c0b7ad2a3b55fd82e1cf99c
220131HM_P8_P8H01N_R2_365.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8H01N_R2_365.deduplicated.bam,10793939894,b49009f84f89ba3aab74d39d4b6e9f91
220131HM_P8_P8H02N_R1_366.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8H02N_R1_366.deduplicated.bam,6245721204,f05b9c66ffa425e2e650071d65af7a18
220131HM_P8_P8H02N_R2_366.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8H02N_R2_366.deduplicated.bam,6361565318,ab1b7220e3d39d543cff8ea0901b7eb7
220131HM_P8_P8H03C_R1_367.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8H03C_R1_367.deduplicated.bam,2444958304,697baf88228ee3d4eac04a2fd977e26d
220131HM_P8_P8H03C_R2_367.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8H03C_R2_367.deduplicated.bam,2483529278,e44500581759cd737142aca0d67fc72d
220131HM_P8_P8H05C_R1_368.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8H05C_R1_368.deduplicated.bam,3864519110,b82aaa0a60c5932e9d44e8f9d2b167c7
220131HM_P8_P8H05C_R2_368.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8H05C_R2_368.deduplicated.bam,3943219613,f9c382824928a8a2be5177ce4e989f5f
220131HM_P8_P8H09C_R1_369.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8H09C_R1_369.deduplicated.bam,5866637504,129b5fedbc368661b608fee3aaa546c6
220131HM_P8_P8H09C_R2_369.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220131HM_P8_P8H09C_R2_369.deduplicated.bam,5907555983,5825eab2973e8287f255dcc133c8d1c4
220406HM_TR1_P3_AD1_1-P3A02N-ATCACG_R1_1_val_1_bismark_bt2_79.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD1_1-P3A02N-ATCACG_R1_1_val_1_bismark_bt2_79.multiple.deduplicated.bam,6904480157,8a81288d6975a12532f42650ad8e2192
220406HM_TR1_P3_AD1_1-P3A02N-ATCACG_R2_1_val_2_bismark_bt2_79.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD1_1-P3A02N-ATCACG_R2_1_val_2_bismark_bt2_79.multiple.deduplicated.bam,6950522362,de2a542a109475eb3f484150e8f166a5
220406HM_TR1_P3_AD1_2-P3A03N-CGATGT_R1_2_val_1_bismark_bt2_80.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD1_2-P3A03N-CGATGT_R1_2_val_1_bismark_bt2_80.multiple.deduplicated.bam,6458881115,fe999ab728c2dd132a8bcc5fcce204e1
220406HM_TR1_P3_AD1_2-P3A03N-CGATGT_R2_2_val_2_bismark_bt2_80.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD1_2-P3A03N-CGATGT_R2_2_val_2_bismark_bt2_80.multiple.deduplicated.bam,6639078817,b5642dbe49849984e9db07d3361f9a6c
220406HM_TR1_P3_AD1_3-P3A06N-TTAGGC_R1_3_val_1_bismark_bt2_83.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD1_3-P3A06N-TTAGGC_R1_3_val_1_bismark_bt2_83.multiple.deduplicated.bam,5257240665,0a086f7de1cc333c9d0cb0c403e47138
220406HM_TR1_P3_AD1_3-P3A06N-TTAGGC_R2_3_val_2_bismark_bt2_83.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD1_3-P3A06N-TTAGGC_R2_3_val_2_bismark_bt2_83.multiple.deduplicated.bam,5246071032,93a8e50da9c3df853c24db6ed1279bda
220406HM_TR1_P3_AD1_4-P3B03N-TGACCA_R1_4_val_1_bismark_bt2_86.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD1_4-P3B03N-TGACCA_R1_4_val_1_bismark_bt2_86.multiple.deduplicated.bam,6302025086,91859ee75c57a32058bedd1275cec307
220406HM_TR1_P3_AD1_4-P3B03N-TGACCA_R2_4_val_2_bismark_bt2_86.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD1_4-P3B03N-TGACCA_R2_4_val_2_bismark_bt2_86.multiple.deduplicated.bam,6388729459,91fdc2967026d16655d72e13d7022d8b
220406HM_TR1_P3_AD2_1-P3C04N-ATCACG_R1_5_val_1_bismark_bt2_96.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD2_1-P3C04N-ATCACG_R1_5_val_1_bismark_bt2_96.multiple.deduplicated.bam,8336440205,bc34c5ed1a6c9a1639e7ea51ec325cb5
220406HM_TR1_P3_AD2_1-P3C04N-ATCACG_R2_5_val_2_bismark_bt2_96.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD2_1-P3C04N-ATCACG_R2_5_val_2_bismark_bt2_96.multiple.deduplicated.bam,8615826257,a29f8bdcdac3369b635b72d93b210ce4
220406HM_TR1_P3_AD2_2-P3C05N-CGATGT_R1_6_val_1_bismark_bt2_97.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD2_2-P3C05N-CGATGT_R1_6_val_1_bismark_bt2_97.multiple.deduplicated.bam,5372437767,b916443da7cb8df768ca770508c1eae9
220406HM_TR1_P3_AD2_2-P3C05N-CGATGT_R2_6_val_2_bismark_bt2_97.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD2_2-P3C05N-CGATGT_R2_6_val_2_bismark_bt2_97.multiple.deduplicated.bam,5433320265,609d2cce197a7b315239f3e5a47b6d31
220406HM_TR1_P3_AD2_3-P3C06N-TTAGGC_R1_7_val_1_bismark_bt2_98.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD2_3-P3C06N-TTAGGC_R1_7_val_1_bismark_bt2_98.multiple.deduplicated.bam,7256339159,527138b55ea83166d6a0498c28799937
220406HM_TR1_P3_AD2_3-P3C06N-TTAGGC_R2_7_val_2_bismark_bt2_98.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD2_3-P3C06N-TTAGGC_R2_7_val_2_bismark_bt2_98.multiple.deduplicated.bam,7170120658,50868d267c2e43441cf5348f8c3cb16d
220406HM_TR1_P3_AD2_4-P3D08N-TGACCA_R1_8_val_1_bismark_bt2_100.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD2_4-P3D08N-TGACCA_R1_8_val_1_bismark_bt2_100.multiple.deduplicated.bam,1293021578,6f0edf4a0c6d9b36e496ca0939125071
220406HM_TR1_P3_AD2_4-P3D08N-TGACCA_R2_8_val_2_bismark_bt2_100.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD2_4-P3D08N-TGACCA_R2_8_val_2_bismark_bt2_100.multiple.deduplicated.bam,1329128370,37f49e9de4b25dfadc4bbcdd7cd9c287
220406HM_TR1_P3_AD3_1-P3E05N-ATCACG_R1_9_val_1_bismark_bt2_106.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD3_1-P3E05N-ATCACG_R1_9_val_1_bismark_bt2_106.multiple.deduplicated.bam,4683147613,db137b5f5be873c5f852ff30aa62c430
220406HM_TR1_P3_AD3_1-P3E05N-ATCACG_R2_9_val_2_bismark_bt2_106.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD3_1-P3E05N-ATCACG_R2_9_val_2_bismark_bt2_106.multiple.deduplicated.bam,4805780447,d27e943a5d36e825894673f3e59af0ca
220406HM_TR1_P3_AD3_2-P3F05N-CGATGT_R1_10_val_1_bismark_bt2_112.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD3_2-P3F05N-CGATGT_R1_10_val_1_bismark_bt2_112.multiple.deduplicated.bam,3393406584,cb6198bcbcd1452d85016c874efddd5a
220406HM_TR1_P3_AD3_2-P3F05N-CGATGT_R2_10_val_2_bismark_bt2_112.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD3_2-P3F05N-CGATGT_R2_10_val_2_bismark_bt2_112.multiple.deduplicated.bam,3487502906,64547de4c52b430661ed22c047b12c19
220406HM_TR1_P3_AD3_3-P3G02N-TTAGGC_R1_11_val_1_bismark_bt2_117.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD3_3-P3G02N-TTAGGC_R1_11_val_1_bismark_bt2_117.multiple.deduplicated.bam,6681362284,3496c3132533495bb8ffae8e180c4d55
220406HM_TR1_P3_AD3_3-P3G02N-TTAGGC_R2_11_val_2_bismark_bt2_117.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD3_3-P3G02N-TTAGGC_R2_11_val_2_bismark_bt2_117.multiple.deduplicated.bam,6554673833,15817c2d577769b734406d2df5c0e1a1
220406HM_TR1_P3_AD3_4-P3H02N-TGACCA_R1_12_val_1_bismark_bt2_123.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD3_4-P3H02N-TGACCA_R1_12_val_1_bismark_bt2_123.multiple.deduplicated.bam,4077123476,6edf7ca4ab65fad7840bd9e460422a53
220406HM_TR1_P3_AD3_4-P3H02N-TGACCA_R2_12_val_2_bismark_bt2_123.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD3_4-P3H02N-TGACCA_R2_12_val_2_bismark_bt2_123.multiple.deduplicated.bam,4093718247,d853745549193c1dcc735a6bd85de501
220406HM_TR1_P3_AD4_1-P3A04C-ATCACG_R1_13_val_1_bismark_bt2_81.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD4_1-P3A04C-ATCACG_R1_13_val_1_bismark_bt2_81.multiple.deduplicated.bam,7320409371,6764eab6f9bc1d9fcdce5ee7f3e006ee
220406HM_TR1_P3_AD4_1-P3A04C-ATCACG_R2_13_val_2_bismark_bt2_81.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD4_1-P3A04C-ATCACG_R2_13_val_2_bismark_bt2_81.multiple.deduplicated.bam,7369892913,c0035af539b957cc5550758d9f08bdd9
220406HM_TR1_P3_AD4_2-P3A05C-CGATGT_R1_14_val_1_bismark_bt2_82.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD4_2-P3A05C-CGATGT_R1_14_val_1_bismark_bt2_82.multiple.deduplicated.bam,5748560751,8ea862b2d44a03a6eac33a5415e39364
220406HM_TR1_P3_AD4_2-P3A05C-CGATGT_R2_14_val_2_bismark_bt2_82.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD4_2-P3A05C-CGATGT_R2_14_val_2_bismark_bt2_82.multiple.deduplicated.bam,5822795433,bdba541f6a6528acc04e8f9c1ef267f8
220406HM_TR1_P3_AD4_3-P3A07C-TTAGGC_R1_15_val_1_bismark_bt2_84.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD4_3-P3A07C-TTAGGC_R1_15_val_1_bismark_bt2_84.multiple.deduplicated.bam,2097049677,0749e9d99464f111aeec45e9b1f4e9c1
220406HM_TR1_P3_AD4_3-P3A07C-TTAGGC_R2_15_val_2_bismark_bt2_84.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD4_3-P3A07C-TTAGGC_R2_15_val_2_bismark_bt2_84.multiple.deduplicated.bam,2169447496,7cc60a44d41fd1b87b31894f37fb88d8
220406HM_TR1_P3_AD4_4-P3A09C-TGACCA_R1_16_val_1_bismark_bt2_85.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD4_4-P3A09C-TGACCA_R1_16_val_1_bismark_bt2_85.multiple.deduplicated.bam,3230926684,dbb474359afd78109addf91c6711b3fc
220406HM_TR1_P3_AD4_4-P3A09C-TGACCA_R2_16_val_2_bismark_bt2_85.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD4_4-P3A09C-TGACCA_R2_16_val_2_bismark_bt2_85.multiple.deduplicated.bam,3269413809,3f71ba88db86bd2e45177313957b9933
220406HM_TR1_P3_AD5_1-P3C02C-ATCACG_R1_17_val_1_bismark_bt2_95.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD5_1-P3C02C-ATCACG_R1_17_val_1_bismark_bt2_95.multiple.deduplicated.bam,3442442480,0ac89b013edd24238d12a2d4061ca2b7
220406HM_TR1_P3_AD5_1-P3C02C-ATCACG_R2_17_val_2_bismark_bt2_95.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD5_1-P3C02C-ATCACG_R2_17_val_2_bismark_bt2_95.multiple.deduplicated.bam,3513193918,46a62a7f38ac2ffa5440f58623e5afcf
220406HM_TR1_P3_AD5_2-P3D05C-CGATGT_R1_18_val_1_bismark_bt2_99.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD5_2-P3D05C-CGATGT_R1_18_val_1_bismark_bt2_99.multiple.deduplicated.bam,2492521794,5e339e28c0af7567a10be92f336617be
220406HM_TR1_P3_AD5_2-P3D05C-CGATGT_R2_18_val_2_bismark_bt2_99.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD5_2-P3D05C-CGATGT_R2_18_val_2_bismark_bt2_99.multiple.deduplicated.bam,2628910262,66b92095797964a8c052865f53711608
220406HM_TR1_P3_AD5_3-P3D10C-TTAGGC_R1_19_val_1_bismark_bt2_102.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD5_3-P3D10C-TTAGGC_R1_19_val_1_bismark_bt2_102.multiple.deduplicated.bam,5147670762,8ae6a938091fcd5612cee9e2147d460d
220406HM_TR1_P3_AD5_3-P3D10C-TTAGGC_R2_19_val_2_bismark_bt2_102.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD5_3-P3D10C-TTAGGC_R2_19_val_2_bismark_bt2_102.multiple.deduplicated.bam,5103966196,23f906c3e83c1ca45e004321cb2ec24d
220406HM_TR1_P3_AD5_4-P3E07C-TGACCA_R1_20_val_1_bismark_bt2_107.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD5_4-P3E07C-TGACCA_R1_20_val_1_bismark_bt2_107.multiple.deduplicated.bam,6327366964,ca45da1fbe43c6f090af4846c717a443
220406HM_TR1_P3_AD5_4-P3E07C-TGACCA_R2_20_val_2_bismark_bt2_107.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD5_4-P3E07C-TGACCA_R2_20_val_2_bismark_bt2_107.multiple.deduplicated.bam,6490417686,61ca712b939c3b0319fbdfc0331ee456
220406HM_TR1_P3_AD6_1-P3F06C-ATCACG_R1_21_val_1_bismark_bt2_113.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD6_1-P3F06C-ATCACG_R1_21_val_1_bismark_bt2_113.multiple.deduplicated.bam,5526886046,5550e028b9271ac97dad84b7ce55296c
220406HM_TR1_P3_AD6_1-P3F06C-ATCACG_R2_21_val_2_bismark_bt2_113.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD6_1-P3F06C-ATCACG_R2_21_val_2_bismark_bt2_113.multiple.deduplicated.bam,5579916260,8b3478de2a3794d3426491c0480e9903
220406HM_TR1_P3_AD6_2-P3F09C-CGATGT_R1_22_val_1_bismark_bt2_114.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD6_2-P3F09C-CGATGT_R1_22_val_1_bismark_bt2_114.multiple.deduplicated.bam,2622972005,28da474ef6717367a6b9a39b48146b0c
220406HM_TR1_P3_AD6_2-P3F09C-CGATGT_R2_22_val_2_bismark_bt2_114.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD6_2-P3F09C-CGATGT_R2_22_val_2_bismark_bt2_114.multiple.deduplicated.bam,2725183781,8de826b53795dc7735830937fe8add5b
220406HM_TR1_P3_AD6_3-P3F11C-TTAGGC_R1_23_val_1_bismark_bt2_115.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD6_3-P3F11C-TTAGGC_R1_23_val_1_bismark_bt2_115.multiple.deduplicated.bam,3878655802,b2597f7aac2e9457a4d920b79d3c798e
220406HM_TR1_P3_AD6_3-P3F11C-TTAGGC_R2_23_val_2_bismark_bt2_115.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD6_3-P3F11C-TTAGGC_R2_23_val_2_bismark_bt2_115.multiple.deduplicated.bam,3909462627,a004819e3ad6375d48f8c23a89ee2ec1
220406HM_TR1_P3_AD6_4-P3F12C-TGACCA_R1_24_val_1_bismark_bt2_116.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD6_4-P3F12C-TGACCA_R1_24_val_1_bismark_bt2_116.multiple.deduplicated.bam,6642045887,5aeba6c652454a0e36da59b63727f395
220406HM_TR1_P3_AD6_4-P3F12C-TGACCA_R2_24_val_2_bismark_bt2_116.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD6_4-P3F12C-TGACCA_R2_24_val_2_bismark_bt2_116.multiple.deduplicated.bam,6757508511,3eb2a790b72b6aefb116d8382937ad1d
220406HM_TR1_P3_AD7_1-P3G11C-ATCACG_R1_25_val_1_bismark_bt2_122.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD7_1-P3G11C-ATCACG_R1_25_val_1_bismark_bt2_122.multiple.deduplicated.bam,2355127519,3ba1c9b5867b9bba28667d64c57df1ff
220406HM_TR1_P3_AD7_1-P3G11C-ATCACG_R2_25_val_2_bismark_bt2_122.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD7_1-P3G11C-ATCACG_R2_25_val_2_bismark_bt2_122.multiple.deduplicated.bam,2423660830,cb217ec55e6c180f57c61df9a2a6c172
220406HM_TR1_P3_AD7_2-P3H05C-CGATGT_R1_26_val_1_bismark_bt2_125.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD7_2-P3H05C-CGATGT_R1_26_val_1_bismark_bt2_125.multiple.deduplicated.bam,6727527454,0c3a0913c8ebac585f7e6251842742f2
220406HM_TR1_P3_AD7_2-P3H05C-CGATGT_R2_26_val_2_bismark_bt2_125.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD7_2-P3H05C-CGATGT_R2_26_val_2_bismark_bt2_125.multiple.deduplicated.bam,6842225687,7b67d9847eeb3d17f5daaf5cb791b552
220406HM_TR1_P3_AD7_3-P3H09C-TTAGGC_R1_27_val_1_bismark_bt2_126.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD7_3-P3H09C-TTAGGC_R1_27_val_1_bismark_bt2_126.multiple.deduplicated.bam,4408200714,dd9b407ecd3e719c0a79417285b0f203
220406HM_TR1_P3_AD7_3-P3H09C-TTAGGC_R2_27_val_2_bismark_bt2_126.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD7_3-P3H09C-TTAGGC_R2_27_val_2_bismark_bt2_126.multiple.deduplicated.bam,4404928816,df33f92192be5c5cf7814c895c11b0af
220406HM_TR1_P3_AD7_4-P3H10C-TGACCA_R1_28_val_1_bismark_bt2_127.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P3_AD7_4-P3H10C-TGACCA_R1_28_val_1_bismark_bt2_127.multiple.deduplicated.bam,6443706245,4ee30c61fe106374bac24126d3348d1f
